city,abbr,xzl_name,xzl_addr,xzl_price,xzl_lng,xzl_lat
成都,chengdu,成证大厦,青羊同仁路|距离地铁2号线人民公园站467米,2元/㎡/天,104.06655,30.668478
成都,chengdu,摩尔国际车汇广场,武侯簇桥|距离地铁10号线簇锦站558米,1.29元/㎡/天,104.010742,30.620875
成都,chengdu,中亚大楼,武侯广福桥|距离地铁5号线高升桥站608米,2.14元/㎡/天,104.042139,30.646402
成都,chengdu,正熙国际,锦江春熙路|距离地铁3号线春熙路站108米,2.1元/㎡/天,104.084951,30.659688
成都,chengdu,乐活公社,天府新区华阳|距离地铁1号线天府五街站2781米,1.81元/㎡/天,104.104057,30.538321
成都,chengdu,龙城国际(商住楼),郫都红光,0.45元/㎡/天,103.947376,30.779335
成都,chengdu,光华时代,金牛茶店子|距离地铁2号线金周路站366米,1.67元/㎡/天,104.003345,30.724245
成都,chengdu,万科魅力广场,成华成渝立交|距离地铁2号线成渝立交站475米,1.83元/㎡/天,104.157917,30.633489
成都,chengdu,千佳大厦,金牛交大路|距离地铁7号线花照壁站1099米,1.4元/㎡/天,104.047637,30.712778
成都,chengdu,IP科技中心,金牛茶店子|距离地铁2号线金周路站671米,1.68元/㎡/天,104.007288,30.722874
成都,chengdu,前锋西线国际,金牛国宾|距离地铁2号线金周路站714米,1.67元/㎡/天,104.003336,30.721097
成都,chengdu,海发大厦(办公),金牛火车北站|距离地铁1号线火车北站站239米,2.5元/㎡/天,104.078913,30.699993
成都,chengdu,锦贸大厦,锦江红星路|距离地铁3号线春熙路站467米,1.67元/㎡/天,104.082522,30.662475
成都,chengdu,慧谷,武侯五大花园|距离地铁3号线武侯立交站976米,1.67元/㎡/天,103.995489,30.640607
成都,chengdu,皇城公寓,青羊天府广场|距离地铁1号线天府广场站384米,2.07元/㎡/天,104.073202,30.660105
成都,chengdu,龙虎大厦,新都石油大学|距离地铁3号线马超西路站200米,2.33元/㎡/天,104.173132,30.8193
成都,chengdu,三益公商厦,锦江红星路|距离地铁3号线春熙路站443米,1.43元/㎡/天,104.083634,30.662987
成都,chengdu,网通大厦,金牛营门口|距离地铁7号线西南交大站412米,2.17元/㎡/天,104.053415,30.697643
成都,chengdu,好望角商业文化广场,武侯好望角|距离地铁3号线磨子桥站1003米,1.87元/㎡/天,104.0929,30.643921
成都,chengdu,DOT起跑线,成华成渝立交|距离地铁2号线成渝立交站778米,2.67元/㎡/天,104.161609,30.632718
成都,chengdu,中地锦尚,金牛花牌坊|距离地铁5号线西北桥站692米,0.99元/㎡/天,104.062895,30.685254
成都,chengdu,电子商务大厦(鞋都南路),武侯武侯周边|距离地铁10号线金花站1351米,0.52元/㎡/天,103.989377,30.602237
成都,chengdu,建设大厦,金牛九里堤|距离地铁7号线北站西二路站364米,1.33元/㎡/天,104.071522,30.6976
成都,chengdu,黄龙大厦,武侯衣冠庙|距离地铁3号线衣冠庙站469米,2.18元/㎡/天,104.060104,30.636675
成都,chengdu,四川省食品发酵工业研究设计院,温江南熏大道|距离地铁4号线杨柳河站719米,2.1元/㎡/天,103.838395,30.692865
成都,chengdu,成都龙潭总部城,成华龙潭寺,1.79元/㎡/天,104.190051,30.692055
成都,chengdu,东府九座大厦,锦江盐市口|距离地铁1号线锦江宾馆站552米,2.08元/㎡/天,104.077895,30.654457
成都,chengdu,万源大厦,锦江大慈寺|距离地铁2号线牛王庙站563米,1.8元/㎡/天,104.097013,30.647125
成都,chengdu,凯信双子国际商住楼,温江南熏大道|距离地铁4号线凤溪河站2182米,1.45元/㎡/天,103.83554,30.707144
成都,chengdu,王府花园(商住楼),武侯衣冠庙|距离地铁3号线衣冠庙站401米,1.67元/㎡/天,104.058911,30.637106
成都,chengdu,明阳大厦,金牛九里堤|距离地铁5号线西北桥站512米,1.17元/㎡/天,104.062708,30.695502
成都,chengdu,三都汇朝九,双流华府|距离地铁5号线骑龙站358米,1.53元/㎡/天,104.047315,30.531368
成都,chengdu,肖家河大厦,高新区肖家河|距离地铁5号线科园站170米,1.17元/㎡/天,104.047606,30.636725
成都,chengdu,天盛壹中心,青羊天府广场|距离地铁1号线文殊院站879米,1.21元/㎡/天,104.083698,30.680393
成都,chengdu,云龙大厦,青羊草市街|距离地铁1号线文殊院站640米,1.83元/㎡/天,104.080022,30.675345
成都,chengdu,望江名门,锦江龙舟路|距离地铁2号线牛市口站1571米,1.6元/㎡/天,104.10163,30.634819
成都,chengdu,俊发时光俊园(商住楼),青羊外光华|距离地铁4号线中坝站638米,1.71元/㎡/天,103.963800171117,30.6788554529152
成都,chengdu,新天地大厦,金牛营门口|距离地铁7号线西南交大站135米,1.9元/㎡/天,104.057064,30.700202
成都,chengdu,凤凰国际广场,双流白家|距离地铁1号线天府三街站1697米,1.5元/㎡/天,104.092761,30.554592
成都,chengdu,文晟大厦,武侯武侯周边|距离地铁3号线双凤桥站1181米,1.27元/㎡/天,103.98439,30.614296
成都,chengdu,仁美大源印象(商住楼),武侯火车南站|距离地铁5号线民乐站132米,1.7元/㎡/天,104.052048,30.549234
成都,chengdu,外贸大厦,青羊顺城街|距离地铁4号线骡马市站363米,9.28元/㎡/天,104.076413,30.673199
成都,chengdu,富力史丹尼国际公寓,青羊顺城街|距离地铁4号线骡马市站382米,2.33元/㎡/天,104.076241,30.671588
成都,chengdu,世豪广场世豪瑞丽(商住楼),武侯火车南站|距离地铁5号线大源站431米,1.33元/㎡/天,104.050621,30.554044
成都,chengdu,金洲商厦,金牛沙湾|距离地铁7号线西南交大站579米,1元/㎡/天,104.05726,30.69568
成都,chengdu,金开国际服装城,锦江红星路|距离地铁3号线春熙路站458米,2.33元/㎡/天,104.082036,30.661809
成都,chengdu,复地雍湖湾(商住楼),武侯火车南站|距离地铁5号线大源站573米,1.35元/㎡/天,104.058472,30.55614
成都,chengdu,一品CG(商住楼),武侯火车南站|距离地铁5号线大源站896米,1.5元/㎡/天,104.044153,30.554207
成都,chengdu,汇源大厦,金牛蜀汉路|距离地铁2号线蜀汉路东站611米,1.38元/㎡/天,104.040291,30.685488
成都,chengdu,棉麻大厦,青羊天府广场|距离地铁4号线太升南路站512米,1.89元/㎡/天,104.079239,30.673046
成都,chengdu,金沙名庭,青羊外金沙|距离地铁7号线文化宫站486米,1.9元/㎡/天,104.011555,30.68001
成都,chengdu,天华大厦,武侯芳草街|距离地铁1号线倪家桥站1064米,2.1元/㎡/天,104.063199,30.627208
成都,chengdu,雄龙大厦,金牛茶店子|距离地铁2号线茶店子客运站站1297米,1.65元/㎡/天,104.006206,30.713738
成都,chengdu,国光大厦,成华建设路|距离地铁3号线红星桥站1647米,1.67元/㎡/天,104.114192,30.676379
成都,chengdu,电建地产泛悦国际,武侯高攀路|距离地铁7号线三瓦窑站1030米,1.44元/㎡/天,104.085896,30.619161
成都,chengdu,龙湖时代天街(商住楼),郫都犀浦,0.87元/㎡/天,103.930499,30.760722
成都,chengdu,高升大厦,武侯高升桥|距离地铁5号线高升桥站286米,1.5元/㎡/天,104.047269,30.649185
成都,chengdu,嘉园大厦,金牛抚琴小区|距离地铁5号线抚琴站314米,1.76元/㎡/天,104.046142,30.679847
成都,chengdu,九三商务大厦,武侯红瓦寺|距离地铁3号线磨子桥站738米,1.27元/㎡/天,104.090093,30.641625
成都,chengdu,亿年大厦,武侯洗面桥|距离地铁1号线华西坝站838米,1.43元/㎡/天,104.064005,30.64935
成都,chengdu,城市理想(商住楼),锦江盐市口|距离地铁1号线天府广场站325米,1.83元/㎡/天,104.074165,30.661053
成都,chengdu,锦宏时代广场,龙泉驿滨河片区|距离地铁2号线龙泉驿站86米,1.5元/㎡/天,104.273354,30.566852
成都,chengdu,汇龙湾广场洛克中心,金牛沙湾|距离地铁5号线西北桥站158米,1.2元/㎡/天,104.059259,30.691714
成都,chengdu,嘉立大厦,金牛营门口|距离地铁7号线西南交大站104米,1元/㎡/天,104.055987,30.701647
成都,chengdu,保利康桥(商住楼),成华杉板桥|距离地铁7号线崔家店站1857米,2.02元/㎡/天,104.123544,30.671196
成都,chengdu,川铁大厦,武侯棕南|距离地铁5号线西北桥站745米,2元/㎡/天,104.060807,30.684520
成都,chengdu,大世界商务公寓,武侯芳草街|距离地铁5号线神仙树站1063米,1元/㎡/天,104.062073,30.622907
成都,chengdu,皇冠国际公寓(商住楼),高新西区百草路|距离地铁2号线百草路站737米,1.6元/㎡/天,103.979708,30.734949
成都,chengdu,金府财富中心,金牛交大路|距离地铁5号线福宁路站1714米,0.83元/㎡/天,104.048246,30.72005
成都,chengdu,成功悦都(商住楼),成华八里小区|距离地铁7号线八里庄站864米,2.04元/㎡/天,104.123291,30.685297
成都,chengdu,金港商城,金牛沙湾|距离地铁5号线花牌坊站402米,1.26元/㎡/天,104.050178,30.690496
成都,chengdu,利星行广场,成华龙潭寺,1.64元/㎡/天,104.169831,30.695587
成都,chengdu,中环大厦,锦江红星路|距离地铁3号线春熙路站605米,3.01元/㎡/天,104.081706,30.663523
成都,chengdu,东方新城(商住楼),锦江海椒市|距离地铁2号线牛市口站572米,1.53元/㎡/天,104.109234,30.646261
成都,chengdu,联丰大厦,青羊草堂|距离地铁4号线草堂北路站474米,1.33元/㎡/天,104.040744,30.674703
成都,chengdu,普利大厦,武侯红瓦寺|距离地铁3号线磨子桥站613米,1.9元/㎡/天,104.088687,30.644255
成都,chengdu,煦华国际商务中心,锦江琉璃厂|距离地铁7号线三瓦窑站2284米,1.55元/㎡/天,104.098382,30.593641
成都,chengdu,锦江万达广场(商住楼),锦江万达|距离地铁7号线琉璃场站1583米,暂无租金数据,104.103042,30.62672
成都,chengdu,烟草大厦,青羊草堂|距离地铁5号线中医大省医院站74米,0.92元/㎡/天,104.046387,30.672024
成都,chengdu,阳城大厦,武侯洗面桥|距离地铁3号线衣冠庙站656米,1.3元/㎡/天,104.06087,30.646269
成都,chengdu,固特大厦,金牛茶店子|距离地铁2号线金周路站1085米,1.11元/㎡/天,104.006446,30.71827
成都,chengdu,万富大厦,青羊文殊坊|距离地铁1号线文殊院站57米,1.66元/㎡/天,104.074262,30.679165
成都,chengdu,波尔力拓大厦,武侯武侯周边|距离地铁3号线双凤桥站1620米,2元/㎡/天,103.986262,30.610368
成都,chengdu,顺城大厦,青羊顺城街|距离地铁4号线骡马市站624米,2.54元/㎡/天,104.076903,30.668813
成都,chengdu,绿舟文化产业园区,青羊外光华|距离地铁4号线非遗博览园站414米,1.67元/㎡/天,103.933572,30.679074
成都,chengdu,港东e时代,郫都红光,1.11元/㎡/天,103.962023,30.800098
成都,chengdu,中兴通讯大厦,武侯火车南站|距离地铁1号线天府五街站509米,1.93元/㎡/天,104.072355,30.539192
成都,chengdu,川旅大厦,武侯火车南站|距离地铁7号线火车南站站839米,1.94元/㎡/天,104.066429,30.615589
成都,chengdu,佳霖科创大厦,锦江琉璃厂|距离地铁7号线三瓦窑站2169米,2.33元/㎡/天,104.098148,30.594798
成都,chengdu,大唐商务中心,锦江大慈寺|距离地铁3号线市二医院站512米,1.8元/㎡/天,104.092042,30.66201
成都,chengdu,名望大厦,锦江盐市口|距离地铁1号线天府广场站361米,2.5元/㎡/天,104.074912,30.661175
成都,chengdu,中银大厦,青羊顺城街|距离地铁4号线骡马市站248米,1.67元/㎡/天,104.072377,30.67526
成都,chengdu,汇都总部园2期,高新西区何家桥|距离地铁2号线百草路站1623米,暂无租金数据,103.96909,30.740327
成都,chengdu,天元大厦,金牛茶店子|距离地铁2号线金周路站1108米,1.08元/㎡/天,104.006242,30.717998
成都,chengdu,晨明西区商瑞,郫都蜀都万达,5元/㎡/天,103.928534,30.798729
成都,chengdu,侠客岛里花园岛,锦江水碾河|距离地铁2号线牛王庙站546米,2.76元/㎡/天,104.101113,30.655619
成都,chengdu,华达商城,武侯高升桥|距离地铁5号线高升桥站110米,2元/㎡/天,104.048525,30.647817
成都,chengdu,缤舍,锦江红星路|距离地铁4号线市二医院站332米,1.21元/㎡/天,104.087433,30.667761
成都,chengdu,铂金商务领馆,青羊新城市广场|距离地铁4号线骡马市站452米,2.05元/㎡/天,104.070357,30.676606
成都,chengdu,凌成科技大厦,高新区美年广场|距离地铁1号线天府五街站630米,2.02元/㎡/天,104.071867,30.547557
成都,chengdu,华西大厦,武侯跳伞塔|距离地铁1号线省体育馆站415米,1.55元/㎡/天,104.074608,30.643041
成都,chengdu,锦兴大厦,青羊新城市广场|距离地铁1号线文殊院站921米,2.47元/㎡/天,104.065084,30.678948
成都,chengdu,电力大楼,锦江盐市口|距离地铁1号线天府广场站263米,1.87元/㎡/天,104.072842,30.661155
成都,chengdu,富润国际广场,高新区世纪城|距离地铁1号线世纪城站765米,6.08元/㎡/天,104.067628,30.558151
成都,chengdu,多元总部国际1号,成华龙潭寺|距离地铁7号线理工大学站2913米,1元/㎡/天,104.170555,30.687507
成都,chengdu,玉双大厦,成华东风路|距离地铁4号线玉双路站126米,2.4元/㎡/天,104.103688,30.660338
成都,chengdu,新和春禧时代,锦江红星路|距离地铁3号线春熙路站466米,1.67元/㎡/天,104.081363,30.660663
成都,chengdu,宏达大厦,青羊人民公园|距离地铁1号线锦江宾馆站643米,1.67元/㎡/天,104.06596,30.65499
成都,chengdu,东方华大广场(商住楼),龙泉驿总站片区|距离地铁2号线龙平路站876米,1.61元/㎡/天,104.261805,30.57189
成都,chengdu,时代凯悦,青羊草市街|距离地铁1号线文殊院站237米,2.21元/㎡/天,104.072989,30.677286
成都,chengdu,新现代大厦,金牛人民北路|距离地铁3号线红星桥站827米,1.67元/㎡/天,104.089493,30.680571
成都,chengdu,沃特国际通讯大厦,锦江春熙路|距离地铁4号线太升南路站246米,1.18元/㎡/天,104.082905,30.668327
成都,chengdu,天邑大酒店,武侯红牌楼|距离地铁3号线红牌楼站346米,1.98元/㎡/天,104.037703,30.643577
成都,chengdu,紫金乐章,金牛荷花池|距离地铁3号线驷马桥站561米,暂无租金数据,104.094494,30.699449
成都,chengdu,城市名人酒店,青羊天府广场|距离地铁1号线天府广场站379米,1.54元/㎡/天,104.071978,30.660057
成都,chengdu,三强大厦,武侯科华路|距离地铁1号线倪家桥站1060米,1.93元/㎡/天,104.084422,30.631182
成都,chengdu,乘风大厦,锦江红星路|距离地铁4号线市二医院站504米,2元/㎡/天,104.085437,30.666036
成都,chengdu,零壹上品,青羊浣花小区|距离地铁5号线省骨科医院站23米,1元/㎡/天,104.047658,30.658282
成都,chengdu,长宝大厦,成华龙潭寺,1.49元/㎡/天,104.169444,30.693790
成都,chengdu,恺信时代天城,天府新区华阳|距离地铁1号线华阳站174米,1.79元/㎡/天,104.078528,30.508936
成都,chengdu,火炬动力港,锦江锦江周边|距离地铁7号线三瓦窑站1600米,1.92元/㎡/天,104.091281,30.597085
成都,chengdu,天涯商厦,青羊太升路|距离地铁4号线太升南路站290米,1.24元/㎡/天,104.081616,30.668512
成都,chengdu,兴源大厦,武侯红牌楼|距离地铁5号线九兴大道站673米,1.88元/㎡/天,104.037975,30.631064
成都,chengdu,迅驰大厦,金牛营门口|距离地铁7号线花照壁站566米,2.17元/㎡/天,104.04439,30.698461
成都,chengdu,金贸大厦,金牛沙湾|距离地铁7号线西南交大站506米,2元/㎡/天,104.056819,30.696268
成都,chengdu,海成大厦,锦江东大街|距离地铁2号线东门大桥站222米,1.74元/㎡/天,104.092908,30.655884
成都,chengdu,豪瑞新界,金牛抚琴小区|距离地铁4号线宽窄巷子站227米,1.23元/㎡/天,104.054913,30.67291
成都,chengdu,华祥大厦,青羊新城市广场|距离地铁4号线宽窄巷子站629米,1.34元/㎡/天,104.060997,30.675731
成都,chengdu,银都大厦,青羊八宝街|距离地铁1号线文殊院站249米,1.33元/㎡/天,104.072198,30.679409
成都,chengdu,大地城市脉搏,锦江盐市口|距离地铁1号线锦江宾馆站609米,1.64元/㎡/天,104.077259,30.659885
成都,chengdu,金港湾商务楼,金牛蜀汉路|距离地铁2号线蜀汉路东站695米,1.27元/㎡/天,104.041964,30.692064
成都,chengdu,庄森大厦,青羊人民公园|距离地铁2号线人民公园站335米,1.61元/㎡/天,104.066155,30.666949
成都,chengdu,跨境电商产业基地,崇州崇州城区,0.9元/㎡/天,103.703254,30.620213
成都,chengdu,高盛中心,武侯高升桥|距离地铁3号线高升桥站252米,1.52元/㎡/天,104.049882,30.644734
成都,chengdu,少城视井文创产业园,青羊同仁路|距离地铁2号线人民公园站343米,2.51元/㎡/天,104.062988,30.668628
成都,chengdu,鸿盛商务大厦,金牛交大路|距离地铁5号线洞子口站1422米,1.1元/㎡/天,104.050818,30.724109
成都,chengdu,荣华大厦,青羊贝森|距离地铁4号线清江西路站1095米,1.06元/㎡/天,104.000801,30.673293
成都,chengdu,颐景商务楼,青羊浣花小区|距离地铁5号线省骨科医院站285米,1元/㎡/天,104.04681,30.660639
成都,chengdu,大科星创意园,武侯机投镇|距离地铁3号线武侯立交站2291米,1.67元/㎡/天,103.986244,30.64959
成都,chengdu,建信人寿大厦,高新区世纪城|距离地铁1号线天府三街站775米,1.92元/㎡/天,104.067594,30.550294
成都,chengdu,中铁隆大厦,武侯新双楠|距离地铁9号线武青南路站884米,1.68元/㎡/天,103.982405,30.629723
成都,chengdu,茂业豪园,锦江牛王庙|距离地铁2号线牛王庙站439米,1.94元/㎡/天,104.098368,30.647581
成都,chengdu,万科海悦汇城西区(商住楼),天府新区麓山|距离地铁18号线海昌路站站867米,暂无租金数据,104.087057429284,30.4995746001667
成都,chengdu,双丰大厦,武侯红牌楼|距离地铁7号线武侯大道站451米,2.07元/㎡/天,104.023972,30.644361
成都,chengdu,先进科技研发中心,武侯火车南站|距离地铁1号线天府三街站1102米,2元/㎡/天,104.064036,30.554963
成都,chengdu,麦柯大厦,高新区肖家河|距离地铁5号线九兴大道站128米,2元/㎡/天,104.042838,30.628158
成都,chengdu,富润生活广场,成华龙潭寺,0.2元/㎡/天,104.173771,30.701819
成都,chengdu,富钻商贸大厦,锦江红星路|距离地铁4号线市二医院站74米,2.67元/㎡/天,104.089994,30.666289
成都,chengdu,中国建筑西南设计研究院,武侯火车南站|距离地铁1号线金融城站514米,2.1元/㎡/天,104.073259,30.592681
成都,chengdu,绿地国际花都三期(商住楼),郫都郫筒,1.33元/㎡/天,103.903478,30.792978
成都,chengdu,高发大厦,武侯芳草街|距离地铁5号线九兴大道站407米,1.56元/㎡/天,104.048175,30.627003
成都,chengdu,时代豪廷广场(商住楼),郫都郫筒,1.27元/㎡/天,103.910126,30.798959
成都,chengdu,釜山国际城市公馆(商住楼),青羊人民公园|距离地铁1号线锦江宾馆站623米,暂无参考价格,104.066054,30.655612
成都,chengdu,普生大厦,锦江牛王庙|距离地铁2号线牛王庙站288米,2.32元/㎡/天,104.101514,30.653278
成都,chengdu,京都大厦,锦江春熙路|距离地铁3号线春熙路站171米,1.81元/㎡/天,104.084595,30.660468
成都,chengdu,四川新良大厦,锦江盐市口|距离地铁1号线天府广场站594米,2.3元/㎡/天,104.077662,30.660875
成都,chengdu,吉隆大厦,温江大学城|距离地铁4号线万盛站2172米,暂无参考价格,103.808334,30.694432
成都,chengdu,丽阳天下商务大厦,青羊新城市广场|距离地铁1号线文殊院站837米,1.8元/㎡/天,104.066375,30.681113
成都,chengdu,德润科技商务中心,金牛茶店子|距离地铁2号线金周路站1033米,1.78元/㎡/天,104.006003,30.718634
成都,chengdu,南辰汇都,双流蛟龙港|距离地铁3号线龙桥路站1502米,暂无租金数据,103.933244,30.612736
成都,chengdu,旭阳国际,武侯内双楠|距离地铁7号线武侯大道站1394米,1.81元/㎡/天,104.029258,30.65189
成都,chengdu,金港湾花园一期,金牛一品天下|距离地铁7号线一品天下站526米,0.83元/㎡/天,104.025613,30.699756
成都,chengdu,四季康城(商住楼),龙泉驿商业片区|距离地铁2号线界牌站1362米,0.67元/㎡/天,104.235411887435,30.5768746619043
成都,chengdu,天邑宏御花园(商住楼),郫都红光|距离地铁2号线犀浦站2590米,暂无租金数据,103.95415,30.774597
成都,chengdu,中铁名人大厦,青羊天府广场|距离地铁1号线天府广场站384米,2.1元/㎡/天,104.073202,30.660105
成都,chengdu,ICON尚郡(商住楼),武侯火车南站|距离地铁5号线大源站891米,2.43元/㎡/天,104.044286,30.560867
成都,chengdu,维港,武侯红牌楼|距离地铁5号线九兴大道站681米,1.84元/㎡/天,104.037247,30.62961
成都,chengdu,时代印象,青羊文殊坊|距离地铁4号线太升南路站740米,1.3元/㎡/天,104.083236,30.677079
成都,chengdu,军安卫士花园(商住楼),天府新区华阳|距离地铁1号线天府三街站2128米,1.48元/㎡/天,104.097406,30.552713
成都,chengdu,瑞祥大厦,武侯衣冠庙|距离地铁3号线衣冠庙站469米,2元/㎡/天,104.056852,30.636776
成都,chengdu,通锦大厦,金牛沙湾|距离地铁5号线西北桥站133米,1.23元/㎡/天,104.060054,30.690205
成都,chengdu,慧德商厦,青羊同仁路|距离地铁4号线宽窄巷子站554米,1.57元/㎡/天,104.062314,30.670546
成都,chengdu,力迅领筑,青羊人民公园|距离地铁1号线锦江宾馆站686米,2.17元/㎡/天,104.066534,30.659634
成都,chengdu,新联商务中心,青羊人民公园|距离地铁5号线省骨科医院站675米,1.67元/㎡/天,104.054519,30.658572
成都,chengdu,招商银行大厦,武侯跳伞塔|距离地铁1号线华西坝站339米,暂无租金数据,104.073865,30.651931
成都,chengdu,蜀源大厦,锦江春熙路|距离地铁2号线春熙路站414米,1.5元/㎡/天,104.083773,30.656187
成都,chengdu,中集商业广场,新都三河|距离地铁3号线三河场站2299米,1.67元/㎡/天,104.126907,30.804433
成都,chengdu,绿地缤纷城,郫都郫筒,1.23元/㎡/天,103.908193,30.794901
成都,chengdu,琴台大厦,青羊长顺街|距离地铁2号线通惠门站41米,2元/㎡/天,104.055276,30.668688
成都,chengdu,地质大厦,金牛沙湾|距离地铁4号线宽窄巷子站610米,暂无参考价格,104.052499,30.675678
成都,chengdu,成都地铁OCC办公大楼,武侯火车南站|距离地铁1号线世纪城站95米,2.15元/㎡/天,104.074187,30.56141
成都,chengdu,南城香山(商住楼),双流白家|距离地铁10号线华兴站2648米,1.6元/㎡/天,104.018252,30.582169
成都,chengdu,龙城1号(商住楼),龙泉驿大面|距离地铁2号线连山坡站1611米,0.83元/㎡/天,104.20885,30.58207
成都,chengdu,川裕大厦,金牛沙湾|距离地铁4号线宽窄巷子站534米,1.9元/㎡/天,104.054695,30.676001
成都,chengdu,华神大厦,金牛抚琴小区|距离地铁2号线中医大省医院站170米,2元/㎡/天,104.048974,30.671839
成都,chengdu,保得商务楼,青羊草堂|距离地铁4号线草堂北路站63米,2.08元/㎡/天,104.035593,30.675562
成都,chengdu,银玺国际,成华SM广场|距离地铁7号线二仙桥站1083米,暂无租金数据,104.122614,30.682891
成都,chengdu,桂祥大厦,郫都红光,暂无参考价格,103.930852,30.783667
成都,chengdu,长城金融大厦,武侯高升桥|距离地铁3号线高升桥站360米,2元/㎡/天,104.050594,30.643976
成都,chengdu,双楠融域二期,武侯武阳大道|距离地铁7号线武侯大道站581米,1.83元/㎡/天,104.021938,30.6472
成都,chengdu,共和村商务楼,武侯十二中|距离地铁3号线磨子桥站859米,暂无参考价格,104.09126,30.64113
成都,chengdu,环保大楼,青羊人民公园|距离地铁5号线省骨科医院站369米,2元/㎡/天,104.050975,30.659534
成都,chengdu,华侨凤凰国际城(商住楼),高新西区土桥,0.67元/㎡/天,103.886011,30.82438
成都,chengdu,新材商厦,武侯衣冠庙|距离地铁3号线衣冠庙站184米,2.66元/㎡/天,104.059323,30.642243
成都,chengdu,天亿大厦,武侯小天竺街|距离地铁1号线华西坝站796米,1.83元/㎡/天,104.065288,30.652185
成都,chengdu,建业大厦,青羊太升路|距离地铁4号线市二医院站570米,1.02元/㎡/天,104.090589,30.671767
成都,chengdu,玉林品上(商住楼),武侯玉林|距离地铁1号线省体育馆站592米,1.33元/㎡/天,104.067064,30.638071
成都,chengdu,华都星公馆二期(商住楼),武侯机投镇|距离地铁3号线武侯立交站2291米,1.5元/㎡/天,103.986244,30.64959
成都,chengdu,新顺成大楼,青羊草市街|距离地铁1号线文殊院站347米,2元/㎡/天,104.075565,30.675795
成都,chengdu,郁金香花园广场,锦江春熙路|距离地铁2号线春熙路站279米,1.96元/㎡/天,104.086427,30.656821
成都,chengdu,民航快递大厦,武侯火车南站|距离地铁5号线神仙树站716米,2元/㎡/天,104.062596,30.615439
成都,chengdu,中国国电,武侯火车南站|距离地铁1号线高新站353米,1元/㎡/天,104.072541,30.60284
成都,chengdu,新界欧乡(商住楼),武侯武阳大道|距离地铁7号线太平园站648米,2.04元/㎡/天,104.021967,30.634659
成都,chengdu,泰宁科研楼,武侯新双楠|距离地铁9号线武青南路站1029米,1.68元/㎡/天,103.989572,30.637935
成都,chengdu,时代豪廷广场,郫都郫筒,1.23元/㎡/天,103.91018,30.797761
成都,chengdu,青羊物业大厦,青羊人民公园|距离地铁2号线人民公园站365米,1.5元/㎡/天,104.066834,30.666019
成都,chengdu,鸿锦汇,金牛沙湾|距离地铁5号线西北桥站411米,暂无参考价格,104.065065,30.691663
成都,chengdu,世豪金街,武侯新双楠|距离地铁3号线武侯立交站706米,0.89元/㎡/天,103.993146,30.635131
成都,chengdu,宏南大厦,武侯广福桥|距离地铁5号线高升桥站487米,1.87元/㎡/天,104.043596,30.645594
成都,chengdu,百利大厦,温江温江城区|距离地铁4号线凤溪河站1172米,1.01元/㎡/天,103.84271,30.700486
成都,chengdu,华丰食品城,双流白家|距离地铁5号线锦城湖站2755米,暂无租金数据,104.024009,30.567329
成都,chengdu,卓锦万黛(商住楼),龙泉驿恒大绿洲|距离地铁2号线大面铺站2459米,0.83元/㎡/天,104.202467,30.576728
成都,chengdu,丰尚宜商,武侯芳草街|距离地铁5号线科园站933米,1.83元/㎡/天,104.054054,30.632675
成都,chengdu,优易数据大厦,郫都德源,暂无参考价格,103.861106,30.785174
成都,chengdu,嘉宇大厦,武侯大石西路|距离地铁5号线高升桥站617米,1.5元/㎡/天,104.047262,30.652279
成都,chengdu,东林商业广场,成华动物园|距离地铁3号线动物园站680米,暂无租金数据,104.11689,30.719673
成都,chengdu,庆玲实业楼,锦江东教场|距离地铁3号线红星桥站387米,1.51元/㎡/天,104.097181,30.673421
成都,chengdu,四维大楼,武侯磨子桥|距离地铁3号线磨子桥站432米,1.67元/㎡/天,104.082092,30.638939
成都,chengdu,兴居大厦,金牛梁家巷|距离地铁3号线前锋路站992米,2元/㎡/天,104.088333,30.685697
成都,chengdu,华敏翰尊大厦,锦江红星路|距离地铁4号线市二医院站472米,2.5元/㎡/天,104.086459,30.664411
成都,chengdu,仁和大厦,锦江盐市口|距离地铁2号线天府广场站330米,2元/㎡/天,104.075599,30.664108
成都,chengdu,金座大厦,金牛抚琴小区|距离地铁4号线宽窄巷子站367米,2.1元/㎡/天,104.053052,30.672661
成都,chengdu,精英大厦,成华万年场|距离地铁4号线双桥路站493米,1.33元/㎡/天,104.120848,30.657233
成都,chengdu,三峡大厦,高新区天府长城|距离地铁1号线高新站691米,2.09元/㎡/天,104.075532,30.596067
成都,chengdu,上锦颐园汇萃,郫都红光,2.01元/㎡/天,103.930674,30.783999
成都,chengdu,华润LAVIE峰锦,青羊八宝街|距离地铁5号线西北桥站952米,1.64元/㎡/天,104.064169,30.683163
成都,chengdu,中汇广场,武侯小天竺街|距离地铁1号线华西坝站333米,1.86元/㎡/天,104.073048,30.652019
成都,chengdu,搏润科技园,高新区肖家河|距离地铁5号线九兴大道站404米,1.23元/㎡/天,104.047934,30.629868
成都,chengdu,铜锣湾广场,武侯小天竺街|距离地铁1号线华西坝站413米,暂无参考价格,104.068508,30.649677
成都,chengdu,建发天府鹭洲(商住楼),武侯火车南站|距离地铁5号线大源站775米,2元/㎡/天,104.044753,30.558723
成都,chengdu,成都新天地(商住楼),双流白家,2.15元/㎡/天,104.01777,30.572353
